time;temperature;humidity;pressure;pm1;pm25;pm10
2017-01-01T00:00:00;0;53;102606;119;138;213
2017-01-01T01:00:00;0;52;102553;123;142;221
2017-01-01T02:00:00;0;52;102476;136;160;246
2017-01-01T03:00:00;0;51;102424;123;143;221
2017-01-01T04:00:00;0;50;102375;119;137;213
2017-01-01T05:00:00;0;50;102348;109;125;194
2017-01-01T06:00:00;0;50;102309;107;123;191
2017-01-01T07:00:00;0;50;102301;106;122;189
2017-01-01T08:00:00;0;49;102278;102;117;181
2017-01-01T09:00:00;1;46;102224;92;104;162
2017-01-01T10:00:00;4;42;102129;82;91;141
2017-01-01T11:00:00;6;38;102041;69;76;122
2017-01-01T12:00:00;5;38;101966;59;63;108
2017-01-01T13:00:00;5;39;101935;72;79;123
2017-01-01T14:00:00;5;39;101906;77;86;132
2017-01-01T15:00:00;4;41;101857;83;92;142
2017-01-01T16:00:00;4;42;101841;89;99;153
2017-01-01T17:00:00;3;46;101843;111;126;195
2017-01-01T18:00:00;2;48;101836;127;147;224
2017-01-01T19:00:00;1;49;101832;141;165;252
2017-01-01T20:00:00;0;50;101801;139;163;251
2017-01-01T21:00:00;0;50;101754;97;110;171
2017-01-01T22:00:00;0;51;101704;97;111;173
2017-01-01T23:00:00;0;51;101654;99;112;174
2017-01-02T00:00:00;0;51;101607;94;107;167
2017-01-02T01:00:00;0;50;101569;84;94;147
2017-01-02T02:00:00;0;50;101515;79;89;139
2017-01-02T03:00:00;0;50;101465;78;87;136
2017-01-02T04:00:00;0;51;101431;79;88;139
2017-01-02T05:00:00;0;52;101432;90;102;158
2017-01-02T06:00:00;-1;51;101457;89;100;156
2017-01-02T08:00:00;3;47;101455;33;32;60
2017-01-02T09:00:00;4;45;101440;32;30;56
2017-01-02T10:00:00;4;44;101381;37;36;67
2017-01-02T11:00:00;4;44;101376;34;33;62
2017-01-02T12:00:00;4;48;101383;32;31;57
2017-01-02T13:00:00;4;55;101408;37;37;69
2017-01-02T14:00:00;3;57;101405;36;36;68
2017-01-02T15:00:00;3;59;101414;38;39;72
2017-01-02T16:00:00;3;59;101451;41;43;79
2017-01-02T17:00:00;3;58;101504;44;46;85
2017-01-02T18:00:00;3;58;101576;46;49;89
2017-01-02T19:00:00;3;58;101637;50;53;96
2017-01-02T20:00:00;3;57;101680;47;50;93
2017-01-02T21:00:00;3;57;101734;45;48;89
2017-01-02T22:00:00;3;56;101756;45;48;89
2017-01-02T23:00:00;3;56;101775;43;46;84
2017-01-03T00:00:00;3;57;101820;39;41;75
2017-01-03T01:00:00;3;55;101878;39;40;74
2017-01-03T02:00:00;2;55;101880;38;39;73
2017-01-03T03:00:00;2;56;101905;37;38;70
2017-01-03T04:00:00;2;55;101917;38;39;72
2017-01-03T05:00:00;2;55;101923;35;34;63
2017-01-03T06:00:00;1;56;101898;30;28;50
2017-01-03T07:00:00;2;55;101892;32;30;54
2017-01-03T08:00:00;3;50;101885;34;33;60
2017-01-03T09:00:00;2;55;101863;29;26;47
2017-01-03T10:00:00;3;55;101804;24;21;38
2017-01-03T11:00:00;2;60;101771;19;14;28
2017-01-03T12:00:00;2;61;101732;17;11;25
2017-01-03T13:00:00;2;61;101694;19;14;28
2017-01-03T14:00:00;2;62;101658;20;15;29
2017-01-03T15:00:00;2;63;101624;26;22;40
2017-01-03T16:00:00;3;62;101570;30;27;49
2017-01-03T17:00:00;3;60;101481;30;28;50
2017-01-03T18:00:00;3;58;101397;23;18;34
2017-01-03T19:00:00;2;58;101330;19;14;29
2017-01-03T20:00:00;3;59;101258;22;18;33
2017-01-03T21:00:00;2;64;101170;16;10;22
2017-01-03T22:00:00;1;66;101033;13;6;17
2017-01-03T23:00:00;1;62;100873;7;0;9
2017-01-04T00:00:00;1;63;100746;6;0;5
2017-01-04T01:00:00;1;62;100620;5;0;3
2017-01-04T02:00:00;1;65;100495;4;0;2
2017-01-04T03:00:00;1;68;100378;3;0;1
2017-01-04T04:00:00;0;70;100284;3;0;0
2017-01-04T05:00:00;0;71;100214;4;0;1
2017-01-04T06:00:00;1;66;100112;5;0;4
2017-01-04T07:00:00;2;64;100092;6;0;5
2017-01-04T08:00:00;3;63;100077;7;0;7
2017-01-04T09:00:00;3;63;100061;5;0;3
2017-01-04T10:00:00;3;62;100000;8;1;9
2017-01-04T11:00:00;3;57;99936;6;0;7
2017-01-04T12:00:00;3;57;99889;5;0;4
2017-01-04T13:00:00;3;60;99842;6;0;6
2017-01-04T14:00:00;3;61;99820;7;0;8
2017-01-04T15:00:00;3;61;99802;7;0;8
2017-01-04T16:00:00;3;60;99775;9;2;11
2017-01-04T17:00:00;2;61;99770;10;3;13
2017-01-04T18:00:00;2;67;99830;12;5;16
2017-01-04T19:00:00;2;67;99929;14;8;20
2017-01-04T20:00:00;2;63;99992;12;6;16
2017-01-04T21:00:00;2;59;100120;9;2;11
2017-01-04T22:00:00;2;57;100226;11;5;15
2017-01-04T23:00:00;2;58;100321;11;4;15
2017-01-05T00:00:00;1;55;100391;6;0;6
2017-01-05T01:00:00;1;53;100485;10;2;11
2017-01-05T02:00:00;1;56;100530;6;0;5
2017-01-05T03:00:00;1;57;100584;4;0;2
2017-01-05T04:00:00;0;58;100672;4;0;2
2017-01-05T05:00:00;0;57;100807;4;0;2
2017-01-05T06:00:00;0;60;100982;6;0;6
2017-01-05T07:00:00;0;58;101157;6;0;7
2017-01-05T08:00:00;-1;55;101374;8;1;10
2017-01-05T09:00:00;0;52;101558;7;0;8
2017-01-05T10:00:00;0;50;101695;7;0;8
2017-01-05T11:00:00;-1;48;101794;6;0;6
2017-01-05T12:00:00;-1;42;101876;5;0;4
2017-01-05T13:00:00;-2;43;101980;9;2;11
2017-01-05T14:00:00;-2;46;102132;9;2;11
2017-01-05T15:00:00;-2;46;102238;15;9;20
2017-01-05T16:00:00;-2;44;102354;28;25;46
2017-01-05T17:00:00;-2;43;102448;23;18;34
2017-01-05T18:00:00;-2;44;102550;23;18;35
2017-01-05T19:00:00;-2;45;102635;22;18;34
2017-01-05T20:00:00;-3;48;102712;15;9;21
2017-01-05T21:00:00;-4;46;102792;7;0;9
2017-01-05T22:00:00;-5;44;102863;8;2;11
2017-01-05T23:00:00;-6;46;102939;7;0;8
2017-01-06T00:00:00;-6;45;103009;6;0;7
2017-01-06T01:00:00;-5;48;103042;9;2;11
2017-01-06T02:00:00;-6;46;103110;8;0;9
2017-01-06T03:00:00;-7;47;103147;5;0;5
2017-01-06T04:00:00;-7;47;103190;6;0;6
2017-01-06T05:00:00;-8;48;103254;6;0;7
2017-01-06T06:00:00;-8;47;103343;8;1;10
2017-01-06T07:00:00;-8;46;103421;10;3;14
2017-01-06T08:00:00;-7;45;103438;9;2;11
2017-01-06T09:00:00;-6;45;103427;7;1;10
2017-01-06T12:00:00;-7;42;103462;11;4;15
2017-01-06T13:00:00;-7;42;103481;16;10;23
2017-01-06T14:00:00;-7;42;103534;15;9;21
2017-01-06T15:00:00;-7;42;103557;28;25;46
2017-01-06T16:00:00;-7;40;103580;28;25;44
2017-01-06T17:00:00;-7;40;103614;31;28;49
2017-01-06T18:00:00;-7;41;103631;32;30;53
2017-01-06T19:00:00;-8;41;103620;31;29;49
2017-01-06T20:00:00;-8;42;103623;38;37;65
2017-01-06T21:00:00;-9;41;103641;50;52;93
2017-01-06T22:00:00;-10;42;103660;51;54;96
2017-01-06T23:00:00;-10;42;103666;54;58;104
2017-01-07T00:00:00;-11;43;103637;57;62;110
2017-01-07T01:00:00;-12;42;103632;76;82;144
2017-01-07T02:00:00;-13;42;103592;67;73;131
2017-01-07T03:00:00;-13;42;103587;70;76;135
2017-01-07T04:00:00;-14;42;103594;70;75;135
2017-01-07T05:00:00;-14;43;103609;65;71;126
2017-01-07T06:00:00;-14;42;103613;68;74;131
2017-01-07T07:00:00;-14;42;103610;76;81;143
2017-01-07T08:00:00;-13;43;103582;85;90;152
2017-01-07T09:00:00;-12;45;103572;59;62;110
2017-01-07T10:00:00;-10;41;103490;41;40;69
2017-01-07T11:00:00;-8;39;103417;46;47;84
2017-01-07T12:00:00;-9;41;103370;46;47;84
2017-01-07T13:00:00;-9;42;103335;50;52;93
2017-01-07T14:00:00;-9;44;103290;51;53;95
2017-01-07T15:00:00;-9;44;103262;57;62;110
2017-01-07T16:00:00;-10;46;103227;60;66;117
2017-01-07T17:00:00;-10;46;103206;67;73;130
2017-01-07T18:00:00;-10;46;103156;75;81;142
2017-01-07T19:00:00;-11;46;103120;95;103;163
2017-01-07T20:00:00;-11;46;103075;114;124;189
2017-01-07T21:00:00;-12;46;103042;136;149;227
2017-01-07T22:00:00;-13;45;102997;146;161;244
2017-01-07T23:00:00;-13;44;102965;160;178;271
2017-01-08T00:00:00;-14;43;102913;176;197;299
2017-01-08T01:00:00;-14;43;102893;176;197;298
2017-01-08T02:00:00;-14;43;102884;163;180;275
2017-01-08T03:00:00;-15;43;102859;159;176;268
2017-01-08T04:00:00;-14;43;102865;153;168;257
2017-01-08T05:00:00;-14;42;102881;143;156;238
2017-01-08T06:00:00;-15;43;102926;123;134;206
2017-01-08T07:00:00;-14;42;102966;117;126;193
2017-01-08T08:00:00;-13;42;103009;108;117;180
2017-01-08T09:00:00;-11;44;103028;103;112;176
2017-01-08T10:00:00;-8;42;103001;117;131;202
2017-01-08T11:00:00;-6;41;102947;103;116;180
2017-01-08T12:00:00;-5;41;102932;87;97;153
2017-01-08T13:00:00;-4;41;102943;62;68;120
2017-01-08T14:00:00;-3;39;102959;49;52;95
2017-01-08T15:00:00;-4;40;102985;58;62;112
2017-01-08T16:00:00;-4;42;102992;65;71;126
2017-01-08T17:00:00;-5;43;103008;64;70;125
2017-01-08T18:00:00;-5;43;103024;66;73;129
2017-01-08T19:00:00;-5;42;103017;56;61;110
2017-01-08T20:00:00;-4;41;102996;51;55;99
2017-01-08T21:00:00;-5;44;102988;93;105;166
2017-01-08T22:00:00;-6;45;102944;109;124;193
2017-01-08T23:00:00;-6;45;102919;120;137;211
2017-01-09T00:00:00;-7;46;102904;124;140;217
2017-01-09T01:00:00;-7;46;102893;120;136;210
2017-01-09T02:00:00;-7;47;102896;120;137;212
2017-01-09T03:00:00;-6;46;102916;115;131;202
2017-01-09T04:00:00;-6;46;102895;121;138;214
2017-01-09T05:00:00;-6;47;102886;136;156;241
2017-01-09T06:00:00;-6;47;102898;138;157;243
2017-01-09T07:00:00;-6;46;102914;135;156;241
2017-01-09T08:00:00;-5;43;102880;135;156;241
2017-01-09T09:00:00;-4;42;102832;125;144;223
2017-01-09T10:00:00;-2;39;102806;83;93;148
2017-01-09T11:00:00;-2;36;102784;63;69;122
2017-01-09T12:00:00;-2;35;102750;56;60;110
2017-01-09T13:00:00;-2;36;102719;53;58;106
2017-01-09T14:00:00;-2;36;102695;54;59;108
2017-01-09T15:00:00;-2;37;102675;57;63;114
2017-01-09T16:00:00;-2;36;102676;60;66;115
2017-01-09T17:00:00;-2;37;102678;73;80;133
2017-01-09T18:00:00;-2;37;102639;76;83;136
2017-01-09T19:00:00;-2;39;102582;97;109;169
2017-01-09T20:00:00;-2;42;102555;125;143;221
2017-01-09T21:00:00;-2;42;102542;119;136;210
2017-01-09T22:00:00;-2;42;102501;94;106;169
2017-01-09T23:00:00;-2;42;102446;83;93;147
2017-01-10T00:00:00;-2;42;102375;76;84;137
2017-01-10T01:00:00;-2;43;102335;67;74;127
2017-01-10T02:00:00;-2;44;102311;70;77;132
2017-01-10T03:00:00;-3;47;102262;68;76;131
2017-01-10T04:00:00;-3;48;102235;68;76;131
2017-01-10T05:00:00;-3;49;102232;72;79;134
2017-01-10T06:00:00;-4;51;102234;64;71;127
2017-01-10T07:00:00;-4;52;102245;60;65;118
2017-01-10T08:00:00;-4;52;102233;65;71;127
2017-01-10T09:00:00;-3;50;102205;54;58;105
2017-01-10T10:00:00;-1;44;102126;49;53;96
2017-01-10T11:00:00;0;40;102082;54;56;99
2017-01-10T12:00:00;0;41;102014;51;55;101
2017-01-10T13:00:00;-1;45;102008;59;64;116
2017-01-10T14:00:00;-2;47;102036;59;65;118
2017-01-10T15:00:00;-2;48;102061;59;64;117
2017-01-10T16:00:00;-2;47;102107;65;71;124
2017-01-10T17:00:00;-2;48;102144;95;105;164
2017-01-10T18:00:00;-3;48;102169;105;118;183
2017-01-10T19:00:00;-4;50;102221;105;119;184
2017-01-10T20:00:00;-4;49;102212;126;144;221
2017-01-10T21:00:00;-5;50;102215;138;159;245
2017-01-10T22:00:00;-6;49;102235;157;181;276
2017-01-10T23:00:00;-6;49;102242;161;186;284
2017-01-11T00:00:00;-7;48;102269;169;197;301
2017-01-11T01:00:00;-7;51;102338;171;197;302
2017-01-11T02:00:00;-7;50;102325;149;171;263
2017-01-11T03:00:00;-7;49;102320;141;161;248
2017-01-11T04:00:00;-7;47;102288;134;152;234
2017-01-11T05:00:00;-8;47;102241;144;164;253
2017-01-11T06:00:00;-8;47;102208;148;167;257
2017-01-11T07:00:00;-8;48;102189;176;202;309
2017-01-11T08:00:00;-7;48;102171;189;219;334
2017-01-11T09:00:00;-6;47;102052;178;208;319
2017-01-11T10:00:00;-3;44;101961;148;172;266
2017-01-11T11:00:00;-2;43;101851;200;238;366
2017-01-11T12:00:00;-2;44;101752;163;193;296
2017-01-11T13:00:00;-2;44;101649;155;181;278
2017-01-11T14:00:00;-2;45;101526;148;173;265
2017-01-11T15:00:00;-3;47;101434;121;139;213
2017-01-11T16:00:00;-3;47;101324;104;118;182
2017-01-11T17:00:00;-3;46;101201;112;128;198
2017-01-11T18:00:00;-3;48;101072;124;142;219
2017-01-11T19:00:00;-3;48;100947;159;186;286
2017-01-11T20:00:00;-3;48;100801;154;180;277
2017-01-11T21:00:00;-3;49;100617;152;178;276
2017-01-11T22:00:00;-3;48;100608;159;187;288
2017-01-11T23:00:00;-3;50;100601;155;183;282
2017-01-12T00:00:00;-2;56;100555;83;93;152
2017-01-12T01:00:00;-1;58;100509;19;13;27
2017-01-12T02:00:00;-1;60;100506;11;5;15
2017-01-12T03:00:00;-1;65;100509;10;4;14
2017-01-12T04:00:00;-1;66;100524;15;8;20
2017-01-12T05:00:00;0;66;100546;18;12;27
2017-01-12T06:00:00;0;66;100584;21;17;32
2017-01-12T07:00:00;1;63;100634;24;20;36
2017-01-12T08:00:00;2;60;100685;23;19;36
2017-01-12T09:00:00;3;58;100769;26;22;40
2017-01-12T10:00:00;3;58;100833;24;20;37
2017-01-12T11:00:00;4;55;100846;27;24;43
2017-01-12T12:00:00;4;54;100856;21;17;32
2017-01-12T13:00:00;4;55;100902;18;12;26
2017-01-12T14:00:00;4;55;100916;21;16;32
2017-01-12T15:00:00;4;56;100972;22;18;35
2017-01-12T16:00:00;4;56;100998;26;23;42
2017-01-12T17:00:00;5;53;100990;35;34;63
2017-01-12T18:00:00;6;49;100972;39;41;76
2017-01-12T19:00:00;6;49;100947;36;36;66
2017-01-12T20:00:00;6;49;100905;36;36;66
2017-01-12T21:00:00;5;50;100843;30;29;52
2017-01-12T22:00:00;4;52;100739;23;19;36
2017-01-12T23:00:00;4;52;100646;25;21;38
2017-01-13T00:00:00;4;51;100487;19;15;29
2017-01-13T01:00:00;3;54;100308;16;10;22
2017-01-13T02:00:00;2;51;100108;29;28;50
2017-01-13T03:00:00;2;49;99982;33;32;60
2017-01-13T04:00:00;3;49;99863;31;30;55
2017-01-13T05:00:00;4;48;99768;33;33;61
2017-01-13T06:00:00;5;49;99705;38;39;72
2017-01-13T07:00:00;5;49;99709;45;48;88
2017-01-13T08:00:00;7;49;99754;44;46;84
2017-01-13T09:00:00;8;48;99700;40;39;72
2017-01-13T10:00:00;8;48;99684;12;5;15
2017-01-13T11:00:00;5;46;99671;15;8;19
2017-01-13T12:00:00;8;45;99691;10;3;12
2017-01-13T13:00:00;7;48;99680;8;1;10
2017-01-13T14:00:00;7;49;99672;16;10;22
2017-01-13T15:00:00;6;50;99736;14;8;19
2017-01-13T16:00:00;6;49;99739;16;9;20
2017-01-13T17:00:00;6;48;99736;21;16;32
2017-01-13T18:00:00;6;48;99735;18;12;26
2017-01-13T19:00:00;6;48;99723;25;21;38
2017-01-13T20:00:00;6;48;99720;24;21;39
2017-01-13T21:00:00;5;51;99765;15;8;20
2017-01-13T22:00:00;4;54;99785;16;10;23
2017-01-13T23:00:00;4;55;99790;16;10;22
2017-01-14T00:00:00;3;58;99815;8;2;11
2017-01-14T01:00:00;3;59;99883;12;5;14
2017-01-14T02:00:00;3;57;99898;8;2;11
2017-01-14T03:00:00;3;58;99931;11;5;15
2017-01-14T04:00:00;3;58;99950;12;5;15
2017-01-14T05:00:00;3;60;99956;12;6;16
2017-01-14T06:00:00;3;60;100030;11;5;15
2017-01-14T07:00:00;3;59;100080;15;8;20
2017-01-14T08:00:00;4;58;100107;20;15;30
2017-01-14T09:00:00;4;56;100163;23;20;36
2017-01-14T10:00:00;4;54;100211;24;20;37
2017-01-14T11:00:00;5;51;100226;19;13;27
2017-01-14T12:00:00;5;50;100258;22;18;34
2017-01-14T13:00:00;6;48;100299;32;30;56
2017-01-14T14:00:00;6;46;100359;32;30;56
2017-01-14T15:00:00;5;45;100420;28;25;46
2017-01-14T16:00:00;5;44;100497;29;26;48
2017-01-14T17:00:00;6;43;100569;37;37;68
2017-01-14T18:00:00;5;46;100647;35;35;64
2017-01-14T19:00:00;5;50;100719;35;34;63
2017-01-14T20:00:00;5;52;100794;39;40;74
2017-01-14T21:00:00;5;55;100873;44;46;86
2017-01-14T22:00:00;4;55;100917;43;45;82
2017-01-14T23:00:00;4;54;100995;39;40;75
2017-01-15T00:00:00;4;54;101080;36;36;66
2017-01-15T01:00:00;4;54;101142;35;35;66
2017-01-15T02:00:00;4;56;101168;30;29;53
2017-01-15T03:00:00;3;56;101197;25;21;39
2017-01-15T04:00:00;3;57;101230;20;15;30
2017-01-15T05:00:00;2;59;101278;21;17;32
2017-01-15T06:00:00;2;61;101356;17;11;23
2017-01-15T07:00:00;2;63;101435;18;12;25
2017-01-15T08:00:00;3;61;101493;23;19;35
2017-01-15T09:00:00;0;59;101520;28;25;44
2017-01-15T10:00:00;0;58;101564;23;19;35
2017-01-15T11:00:00;0;57;101579;32;30;55
2017-01-15T12:00:00;1;52;101602;32;30;55
2017-01-15T13:00:00;0;52;101655;18;12;26
2017-01-15T14:00:00;0;51;101693;23;19;36
2017-01-15T15:00:00;0;50;101729;28;26;47
2017-01-15T16:00:00;0;49;101769;48;51;91
2017-01-15T17:00:00;-1;49;101796;47;50;91
2017-01-15T18:00:00;-1;48;101826;47;49;90
2017-01-15T19:00:00;-2;49;101840;46;48;90
2017-01-15T20:00:00;-3;49;101858;45;47;87
2017-01-15T21:00:00;-3;50;101891;57;61;107
2017-01-15T22:00:00;-3;52;101925;65;69;115
2017-01-15T23:00:00;-3;52;101947;82;91;142
2017-01-16T00:00:00;-2;53;101956;68;75;123
2017-01-16T01:00:00;-2;51;101957;59;63;107
2017-01-16T02:00:00;-2;52;101953;65;71;116
2017-01-16T03:00:00;-2;51;101959;51;54;97
2017-01-16T04:00:00;-1;49;101962;43;45;82
2017-01-16T05:00:00;-1;49;102005;46;48;88
2017-01-16T06:00:00;-2;51;102071;54;56;100
2017-01-16T07:00:00;-1;50;102129;45;47;88
2017-01-16T08:00:00;-1;49;102168;46;48;87
2017-01-16T09:00:00;-1;47;102189;32;30;56
2017-01-16T10:00:00;0;45;102176;29;26;47
2017-01-16T11:00:00;0;41;102172;25;22;40
2017-01-16T12:00:00;0;44;102200;27;23;42
2017-01-16T13:00:00;0;44;102237;23;19;35
2017-01-16T14:00:00;0;45;102288;22;18;35
2017-01-16T15:00:00;0;47;102337;36;36;63
2017-01-16T16:00:00;0;47;102392;40;41;74
2017-01-16T17:00:00;-1;47;102458;42;44;79
2017-01-16T18:00:00;-1;47;102515;40;41;75
2017-01-16T19:00:00;-1;47;102575;47;50;88
2017-01-16T20:00:00;-1;49;102643;62;68;120
2017-01-16T21:00:00;-2;49;102687;55;61;112
2017-01-16T22:00:00;-2;50;102723;66;74;129
2017-01-16T23:00:00;-3;51;102771;64;72;127
2017-01-17T01:00:00;-3;51;102865;74;83;139
2017-01-17T02:00:00;-2;51;102896;65;73;129
2017-01-17T03:00:00;-2;51;102924;59;66;118
2017-01-17T04:00:00;-2;51;102964;57;63;115
2017-01-17T05:00:00;-2;50;103007;56;62;113
2017-01-17T07:00:00;-2;50;103191;47;50;92
2017-01-17T08:00:00;-1;50;103223;44;47;86
2017-01-17T09:00:00;-1;51;103270;31;30;53
2017-01-17T10:00:00;-1;52;103292;32;31;56
2017-01-17T11:00:00;0;52;103324;50;54;98
2017-01-17T12:00:00;-1;52;103345;45;48;87
2017-01-17T13:00:00;-1;52;103373;39;40;71
2017-01-17T14:00:00;-1;52;103407;37;37;66
2017-01-17T15:00:00;-1;53;103450;41;42;76
2017-01-17T16:00:00;-2;54;103519;36;36;63
2017-01-17T17:00:00;-3;55;103571;33;31;54
2017-01-17T18:00:00;-3;56;103622;23;19;37
2017-01-17T19:00:00;-4;56;103655;24;20;38
2017-01-17T20:00:00;-4;57;103679;24;20;38
2017-01-17T21:00:00;-4;57;103718;26;23;42
2017-01-17T22:00:00;-3;59;103738;30;28;50
2017-01-17T23:00:00;-3;58;103763;30;27;48
2017-01-18T00:00:00;-4;58;103793;26;23;42
2017-01-18T01:00:00;-4;60;103813;27;23;41
2017-01-18T02:00:00;-4;59;103832;25;22;41
2017-01-18T03:00:00;-5;60;103829;26;23;43
2017-01-18T04:00:00;-5;61;103831;24;20;38
2017-01-18T05:00:00;-5;60;103879;22;17;33
2017-01-18T06:00:00;-5;60;103935;21;15;30
2017-01-18T07:00:00;-6;60;104002;20;15;31
2017-01-18T08:00:00;-6;58;104039;15;9;22
2017-01-18T09:00:00;-6;56;104070;18;12;25
2017-01-18T10:00:00;-5;55;104054;11;5;16
2017-01-18T11:00:00;-5;58;104035;17;11;24
2017-01-18T12:00:00;-5;58;104020;19;14;28
2017-01-18T13:00:00;-5;58;104033;20;14;29
2017-01-18T14:00:00;-5;55;104044;26;22;40
2017-01-18T15:00:00;-5;54;104059;29;27;48
2017-01-18T16:00:00;-5;55;104065;26;23;42
2017-01-18T17:00:00;-5;55;104079;26;22;41
2017-01-18T18:00:00;-5;56;104093;23;19;37
2017-01-18T19:00:00;-6;57;104094;21;16;32
2017-01-18T20:00:00;-6;57;104075;24;21;39
2017-01-18T21:00:00;-5;56;104072;22;17;34
2017-01-18T22:00:00;-6;57;104047;20;14;29
2017-01-18T23:00:00;-5;57;104017;16;11;24
2017-01-19T00:00:00;-6;58;104002;18;12;27
2017-01-19T01:00:00;-6;57;104012;18;13;27
2017-01-19T02:00:00;-6;58;104017;17;12;25
2017-01-19T03:00:00;-6;58;104005;17;12;26
2017-01-19T04:00:00;-6;57;103956;20;15;30
2017-01-19T05:00:00;-6;56;103936;24;21;40
2017-01-19T06:00:00;-6;56;103961;26;24;44
2017-01-19T07:00:00;-6;55;103974;26;24;44
2017-01-19T08:00:00;-6;54;103992;30;28;50
2017-01-19T09:00:00;-6;51;103981;31;30;53
2017-01-19T10:00:00;-5;50;103969;32;31;54
2017-01-19T11:00:00;-4;48;103926;36;35;63
2017-01-19T12:00:00;-4;47;103906;38;39;69
2017-01-19T13:00:00;-5;48;103879;38;39;68
2017-01-19T14:00:00;-5;48;103852;40;41;75
2017-01-19T15:00:00;-5;49;103801;43;44;81
2017-01-19T16:00:00;-6;49;103787;46;49;89
2017-01-19T17:00:00;-8;51;103811;60;66;120
2017-01-19T18:00:00;-8;52;103822;71;79;138
2017-01-19T19:00:00;-9;53;103831;71;78;138
2017-01-19T20:00:00;-9;52;103844;95;106;167
2017-01-19T21:00:00;-9;52;103829;114;128;197
2017-01-19T22:00:00;-9;52;103803;134;152;233
2017-01-19T23:00:00;-9;53;103755;144;164;253
2017-01-20T00:00:00;-8;54;103739;120;135;210
2017-01-20T01:00:00;-7;54;103737;109;123;191
2017-01-20T02:00:00;-6;55;103704;124;141;218
2017-01-20T03:00:00;-6;55;103668;130;149;230
2017-01-20T04:00:00;-6;55;103651;116;134;206
2017-01-20T05:00:00;-5;55;103627;102;116;181
2017-01-20T06:00:00;-5;53;103642;107;123;191
2017-01-20T07:00:00;-5;52;103646;113;129;201
2017-01-20T08:00:00;-4;49;103641;117;134;208
2017-01-20T09:00:00;-3;48;103649;108;124;193
2017-01-20T10:00:00;-2;45;103600;94;107;167
2017-01-20T11:00:00;-1;42;103554;90;102;160
2017-01-20T12:00:00;0;41;103498;78;88;140
2017-01-20T13:00:00;0;43;103480;60;66;116
2017-01-20T14:00:00;0;43;103457;50;55;100
2017-01-20T15:00:00;0;40;103437;47;50;93
2017-01-20T16:00:00;0;42;103431;53;58;106
2017-01-20T17:00:00;0;42;103422;67;74;124
2017-01-20T18:00:00;0;41;103419;69;76;126
2017-01-20T19:00:00;0;41;103395;68;74;124
2017-01-20T20:00:00;0;41;103392;72;81;130
2017-01-20T21:00:00;0;42;103391;72;79;128
2017-01-20T22:00:00;0;44;103377;58;63;112
2017-01-20T23:00:00;0;51;103372;44;47;86
2017-01-21T00:00:00;0;54;103372;46;49;91
2017-01-21T01:00:00;0;52;103345;47;50;92
2017-01-21T02:00:00;0;52;103313;52;57;104
2017-01-21T03:00:00;0;56;103309;51;56;103
2017-01-21T04:00:00;0;52;103302;46;49;91
2017-01-21T05:00:00;0;49;103311;46;50;91
2017-01-21T06:00:00;0;49;103347;48;51;95
2017-01-21T07:00:00;0;47;103370;51;56;102
2017-01-21T08:00:00;0;48;103391;60;66;114
2017-01-21T09:00:00;1;48;103406;48;52;95
2017-01-21T10:00:00;1;44;103365;47;50;91
2017-01-21T11:00:00;2;41;103331;42;44;83
2017-01-21T12:00:00;2;42;103301;49;52;94
2017-01-21T13:00:00;2;43;103297;64;70;115
2017-01-21T14:00:00;2;45;103289;66;72;117
2017-01-21T15:00:00;1;46;103316;69;76;122
2017-01-21T16:00:00;1;47;103361;78;87;136
2017-01-21T17:00:00;1;49;103386;67;74;117
2017-01-21T18:00:00;0;52;103398;17;12;25
2017-01-21T19:00:00;0;51;103411;52;56;98
2017-01-21T20:00:00;0;50;103436;75;83;132
2017-01-21T21:00:00;0;50;103460;89;100;155
2017-01-21T22:00:00;0;52;103465;85;96;152
2017-01-21T23:00:00;0;51;103446;46;50;92
2017-01-22T00:00:00;0;50;103447;43;45;84
2017-01-22T01:00:00;1;50;103438;49;52;95
2017-01-22T02:00:00;1;51;103421;46;49;89
2017-01-22T03:00:00;1;51;103398;38;39;72
2017-01-22T04:00:00;0;53;103365;34;34;63
2017-01-22T05:00:00;0;54;103361;31;30;54
2017-01-22T06:00:00;0;54;103380;30;27;50
2017-01-22T07:00:00;1;53;103389;36;36;67
2017-01-22T08:00:00;1;51;103406;32;32;59
2017-01-22T09:00:00;1;50;103412;36;37;68
2017-01-22T10:00:00;2;47;103355;35;35;66
2017-01-22T11:00:00;3;44;103289;35;35;65
2017-01-22T12:00:00;3;49;103237;37;38;71
2017-01-22T13:00:00;3;50;103210;38;39;73
2017-01-22T14:00:00;3;52;103194;38;39;72
2017-01-22T15:00:00;2;54;103179;40;41;76
2017-01-22T16:00:00;0;56;103173;44;48;88
2017-01-22T17:00:00;0;56;103161;49;54;99
2017-01-22T18:00:00;0;57;103127;57;63;113
2017-01-22T19:00:00;-1;58;103113;63;70;120
2017-01-22T20:00:00;-2;58;103102;69;76;126
2017-01-22T21:00:00;-2;59;103088;76;86;137
2017-01-22T22:00:00;-3;59;103066;87;99;156
2017-01-22T23:00:00;-3;58;103024;83;95;149
2017-01-23T00:00:00;-4;60;102992;77;88;140
2017-01-23T01:00:00;-4;60;102966;73;83;135
2017-01-23T02:00:00;-4;59;102932;66;74;127
